corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
01043853,(주)베노홀딩스,"Benoholdings, lnc.",베노홀딩스,206400,정집훈,K,1101115518084,1078829363,서울특별시 강남구 언주로134길 4 IB타워 6층,www.entermate.com,www.entermate.com,02-3461-2150,02-3461-2160,424,20140919,12
00811372,(주)노바렉스,"NOVAREX Co., Ltd.",노바렉스,194700,권석형,K,1501110120399,3178111175,충청북도 청주시 흥덕구 오송읍 오송생명14로 80 노바렉스 오송공장,www.novarex.co.kr,www.novarex.co.kr,02-587-0019,02-587-0021,10797,20081127,12
00348292,(주)한빛소프트,HANBIT SOFT Inc.,한빛소프트,047080,이승현,K,1101111628928,1188119570,서울특별시 금천구 가산디지털1로 171 가산에스케이브이원센터 3층,www.hanbitsoft.co.kr,,070-4050-8000,02-2028-5352,5821,19990106,12
00391197,(주)메디프론디비티,"Medifron DBT Co., Ltd.",메디프론,065650,김상우,K,1101111390816,2038123576,"서울특별시 금천구 가산디지털1로 186 제에이동 제5층 제517호(가산동, 제이플라츠)",medifon.com,,02-545-9277,02-545-9288,465,19970318,12
00656951,(주)현대이지웰,"HYUNDAI EZWEL CO., LTD.",현대이지웰,090850,장영순,K,1101112693235,1018190575,서울특별시 서대문구 충정로 23 풍산빌딩,www.hyundaiezwel.com,,02-2131-6000,0505-344-7900,58222,20030114,12
00105138,주식회사 파라텍,Paratech Company Limited,파라텍,033540,정광원,K,1243110000573,1308100241,충청남도 서산시 수석산업로 51 -,www.paratech.co.kr,,02-795-2300,02-3785-0094,292,19730608,12
00365387,AJ네트웍스 주식회사,"AJ Networks Co.,Ltd.",AJ네트웍스,095570,"박대현, 손삼달",Y,1101111874654,2148648586,"서울특별시 송파구 정의로8길 9 (문정동,AJ빌딩)",www.ajnet.co.kr,,02-6363-9999,02-6240-0888,76320,20000210,12
00385415,(주)일신바이오베이스,"ilShinbiobase Co., Ltd.",일신바이오,068330,홍성대,K,1101111079155,1278164875,경기도 동두천시 삼육사로548번길 84,http://www.ilshinlab.co.kr,,031-867-1384,031-867-1387,29171,19940927,12
00372226,(주)티에스이,"TSE CO.,Ltd",티에스이,131290,"김철호, 오창수",K,1615110017818,3128121630,충청남도 천안시 서북구 직산읍 군수1길 189 -,www.tse21.com,,041-581-9955,041) 581-8009,27212,19950831,12
00317681,(주)메타바이오메드,"METABIOMED.CO.,LTD",메타바이오메드,059210,오석송,K,1501110041925,3158135211,충청북도 청주시 흥덕구  오송읍 오송생명1로 270,wwwlmeta-biomed.com,,043-218-1981,043-218-1985,21300,19990701,12
00219440,(주)휴맥스홀딩스,"Humax Holdings Co., Ltd",휴맥스홀딩스,028080,변대규,K,1101110604200,2158137923,경기도 용인시 처인구  영문로 2,holdings.humaxdigital.com/,,031-776-6114,0317766089,620,19890109,12
00101628,(주)경방,KYUNGBANG LTD,경방,000050,"김준, 김담",Y,1101110013287,1078105232,서울특별시 영등포구 영중로 15 (영등포동 4가),www.kyungbang.co.kr,,02-2638-6000,02-2638-6109,47119,19191005,12
00350312,에이치디씨랩스(주),"HDC LABS Co., Ltd.",HDC랩스,039570,김성은,Y,1101111775365,1208193646,서울특별시 서초구 효령로 346 서초 HDC랩스 타워,hdc-labs.com,www.hdc-icontrols.com,031-785-1700,031-785-1799,423,19990917,12
00239514,(주)삼진엘앤디,SAMJIN LND COMPANY LIMITED,삼진엘앤디,054090,"이경재,이명종",K,1348110004664,1248134479,경기도 화성시 동탄면 동탄기흥로 64-17,samjin.co.kr,,031-379-2000,031-376-5830,339,19870106,12
00652159,코오롱머티리얼(주),KOLON MATERIALS,코오롱머티리얼,144620,대표이사 전무 김철수,E,1353110011139,1388144919,경기도 과천시 코오롱로 11 코오롱타워 본관 8층,www.kolonfm.com,,02-3677-4286,02-3677-3989,2050,20080303,12
01170865,(주)네오셈,Neosem Inc.,네오셈,253590,염동현,K,1101116168614,1418600436,경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈,www.neosem.com,www.neosem.com,031-8091-0853,031-8091-8850,292,20160905,12
00377610,(주)세아홀딩스,SEAH HOLDINGS CORP,세아홀딩스,058650,"이태성, 천정철",Y,1101112276809,1048163174,서울특별시 마포구 양화로 45,www.seahholdings.co.kr,,02-6970-0110,02-6970-0127,241,20010701,12
00302078,(주)엠피씨플러스,MPC plus Inc.,엠피씨플러스,050540,"성상윤, 조성완 (각자 대표이사)",K,1101110793657,1208133916,서울특별시 중구 소월로2길 30 남산트라팰리스,www.besthc.co.kr,,02-3401-4114,02-3402-3551,75991,19910724,12
00606886,(주)엔지켐생명과학,ENZYCHEM LIFESCIENCES CORPORATION,엔지켐생명과학,183490,손기영,K,1601110084890,3148127038,충청북도 제천시 바이오밸리로 59,www.enzychem.co.kr,www.enzychem.co.kr,043-652-2845,042-864-2844,211,19990720,12
00417167,풍원정밀(주),"POONGWON PRECISION Co.,Ltd.",풍원정밀,371950,유명훈,K,1350110049673,1348130029,경기도 안산시 단원구 산단로35번길 24,poongwon.com,,031-493-2107,031-363-3965,262,19960116,12
00693651,(주)비덴트,"Vidente Co., Ltd.",비덴트,121800,김영만,K,1101112476376,1078614610,"서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)",www.vidente.co.kr,,070-8668-6611,02-6123-3201,26421,20020320,12
00554352,아이큐어(주),Icure Pharmaceutical Incorporation,아이큐어,175250,"이영석, 이재범(공동대표)",K,1101111982720,1148199306,서울특별시 강남구 봉은사로104길 10 7층,icure.co.kr,,02-6959-6909,02-586-8580,21210,20000529,12
00244747,(주)파크시스템스,Park Systems Corp.,파크시스템스,140860,박상일,K,1101111397648,2148615106,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터)",www.parkafm.co.kr,,031-546-6900,031-546-6805,27219,19970407,12
00833064,(주)엠플러스,mPlus Corp,엠플러스,259630,김종성,K,1341110106357,1238187371,충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥,www.mplusi.co.kr,,043-272-7079,0432727078,292,20030408,12
00160375,진양폴리우레탄(주),"CHINYANG POLY URETHANE CO.,LTD",진양폴리우레탄,010640,"김상용,조영태(각자대표이사)",Y,1345110000387,1258118884,경기 평택시 세교동 536-8번지,www.chinyangpoly.kr,,031-657-2545,031-657-2550,22259,19750607,12
00995993,디엑스앤브이엑스(주),"Dx & Vx Co., Ltd.",디엑스앤브이엑스,180400,박상태(단독 대표이사),K,1101112262890,1018171321,"서울특별시 금천구 디지털로 173, 1003",www.dxvx.com,,02-890-8700,02-890-8702,729,20010616,12
00591441,어보브반도체(주),"ABOV Semiconductor Co.,Ltd.",어보브반도체,102120,최원,K,1501110093926,3018188214,충청북도 청원군 오창읍 각리1길 93-,abov.co.kr,,02-2193-2200,02-508-6903,2612,20060111,12
00121932,미원상사(주),"MIWON COMMERCIAL CO.,LTD",미원상사,002840,"홍창식, 손응주",Y,1301110007707,1348102843,경기도 안산시 단원구  원시로 49 (목내동),www.mwc.co.kr,,031-472-9120,031-472-9234,204,19591103,12
00134176,(주)세우글로벌,"SEWOO GLOBAL CO,. LTD",세우글로벌,013000,안현식,Y,1101110227177,1078107055,인천광역시 남구 염전로261번길 26-48,www.sewoo21.co.kr,,032-868-1100,032-868-0961,467,19780301,12
00192499,(주)팜스토리,"FarmStory CO.,LTD.",팜스토리,027710,"편명식, 배수한(각자대표)",K,1543110001715,3038105937,서울특별시 강남구  강남대로 310 유니온센터 3층,www.dodrambnf.co.kr,,02-501-1648,043-879-0505,1080,19910417,12
00229021,(주)인성정보,"INSUNG INFORMATION CO., LTD",인성정보,033230,"원종윤, 손영삼(각자대표이사)",K,1101110834378,2158158985,서울특별시 강남구 테헤란로 301 삼정빌딩 9층,www.insunginfo.co.kr,,02-3400-7000,02-3401-1127,62021,19920210,12
00151863,(주)센트럴인사이트,"CENTRAL INSIGHT.CO.,LTD",센트럴인사이트,012600,김유영,Y,1101110220204,2088107756,서울특별시 서초구 서운로 11 1623호,www.chunghocomnet.com,,02-3670-7700-2,02)741-0880,29180,19771013,12
00162461,한화솔루션(주),HANWHA SOLUTIONS CORPORATION,한화솔루션,009830,"이구영, 김동관, 김은수, 남이현",Y,1101110360935,2028116577,서울특별시 중구 청계천로 86 한화빌딩,hcc.hanwha.co.kr,,02-729-2700,02-729-2731,20111,19740427,12
00970453,(주)파마리서치,"PharmaResearch Co., Ltd.",파마리서치,214450,각자대표이사 강기석 각자대표이사 김신규,K,1101112183749,2208607450,강원도 강릉시  과학단지로 77-19,pharmaresearch.co.kr,,033-645-7640,031-8039-1501,213,20010303,12
01316245,효성중공업(주),Hyosung Heavy Industries Corporation,효성중공업,298040,양동기 / 요코타 타케시,Y,1101116770154,5788700896,서울특별시 마포구 마포대로 119 효성빌딩,www.hyosungheavyindustries.com,,02-707-7000,,281,20180604,12
00661157,(주)인트로메딕,"IntroMedic Co., Ltd.",인트로메딕,150840,"조용석, 권혁찬 (각자대표이사)",K,1101113078907,2208691337,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1105호,www.intromedic.co.kr,,02-801-9300,02-801-9330,27199,20040903,12
01208849,(주)나인테크,"Naintech. CO.,LTD.",나인테크,267320,박근노,K,1101116353116,2278700493,경기도 평택시 진위면 마산6로 6 -,www.naintec.co.kr,,031-476-0305,02-3771-9643,292,20170322,12
00406046,STX중공업(주),"STX Heavy Industries Co.,LTD",STX중공업,071970,최순필,Y,1942110048381,6098148213,경상남도 창원시 성산구 적현로 222 STX중공업,www.stxhi.co.kr,,055-280-0700,055-239-5656,29119,20010615,12
00121969,에쓰씨엔지니어링(주),"SC ENGINEERING CO., LTD",에쓰씨엔지니어링,023960,김건우,Y,1101110271497,1168107777,"서울특별시 강서구 공항대로 396 7,8층",www.sc-eng.com,,02-2167-9090,02)2167-9157,412,19710114,12
01138717,(주)코리아코스팩,"Korea Cospack Co., Ltd.",코리아코스팩,,임성준,E,1201110484783,1318611936,"인천광역시 남동구 남동서로316번길 70 (남촌동, (주)코리아코스팩)",www.krcp.co.kr,,032-677-6364,032-677-6365,20423,20090109,12
00409788,비에이치아이주식회사,"BHI Co., LTD.",비에이치아이,083650,"우종인, 조원래 (각자 대표이사)",K,1943110006262,6158108287,경상남도 함안군  군북면 장백로 122,www.bhi.co.kr,,055-585-3800,055-585-3805,29176,19980612,12
01440153,(주)에스에이티,"Solution Advanced Technology Co., Ltd.",에스에이티이엔지,351320,"소진석, 황성철",K,1101117417458,5328601719,경기도 시흥시 엠티브이26로58번길 25 (정왕동),해당없음,,02-6915-5797,02-6915-5804,29272,20200306,12
00108913,(주)대교,"DAEKYO CO.,LTD",대교,019680,강호준,Y,1101110514029,1128141114,서울특별시 관악구 보라매로 3길 23 (보라매동 729-21) 대교타워,www.daekyo.co.kr,http://company.daekyo.com,02-829-1114,070-4275-0717,851,19861220,12
00146269,일신방직(주),"ILSHIN SPINNING CO.,LTD",일신방직,003200,김정수,Y,1101110041717,1168140780,서울특별시 영등포구  은행로 11,www.ilshin.co.kr,,02-3774-0114,786-5892,13101,19511103,12
01012987,주식회사 아모센스,"Amosense Co., Ltd.",아모센스,357580,김인응,K,1244110093120,1378191480,충청남도 천안시 서북구 직산읍 모시리 308 천안 제4지방산업단지 19-1블럭,www.amosense.co.kr,,041-590-5700,041-590-5600,262,20081101,12
00215976,(주)유씨아이,"UCI Co.,Ltd.",UCI,038340,김택환,K,2043110000419,4098106684,"서울특별시 구로구 디지털로33길 48 604호(구로동, 대륭포스트타워7차)",www.ucigroup.co.kr,,(02)3438-6900,02-3443-3051,262,19670407,12
01259311,(주)푸드나무,"FOODNAMOO, INC.",푸드나무,290720,김영문,K,1101115045045,1058781968,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어,www.foodnamoo.com,,02-3152-8088,02-6351-8088,47912,20130114,12
00604815,(주)에스디시스템,"SD system  Co., Ltd",에스디시스템,121890,박봉용,K,1311110060530,1298142052,"경기도 성남시 중원구 갈마치로244번길 31 613호(상대원동, 현대아이밸리)",www.sdsystem.co.kr,,070-8299-5926,031-703-9436,2629,20010428,12
00533809,주식회사 바스칸바이오제약,BASKHANBIOPharma Inc.,바스칸바이오제약,354390,이법표,N,1101110422090,1258116421,경기도 안성시 원곡면 원당로 354,www.baskhanbio.com,,031-692-2900,02-706-9163,21210,19860325,12
00111193,대양전기공업(주),"DAEYANG ELECTRIC CO.,LTD",대양전기공업,108380,서영우,K,1801110081389,6038109788,부산광역시 사하구 장평로 245,daeyang.co.kr,,051-200-5331,051.200.5310,31114,19880701,12
00542074,나노캠텍(주),"Nano Chem Tech, Inc.",나노캠텍,091970,최원서,K,1345110037710,1358135463,경기도 안성시 양성면 양성로 112 -,www.nanosbiz.com,,031-671-9466,031-671-9468,2229,19991223,12
00366942,(주)미코,MiCo Ltd.,미코,059090,이석윤,K,1346110012744,1258129377,경기도 안성시 대덕면 모산로 53 -,www.mico.kr,,031-610-7967,031-612-6237,261,19990716,12
00311270,원텍(주),"WON TECH Co.,Ltd.",원텍,216280,"김종원,  김정현",E,1748110019285,5158115284,대전광역시 유성구 테크노8로 64(용산동),www.wtlaser.com,,042-934-6802,042-934-9491,27112,19990619,12
00125488,삼륭물산(주),Samryoong,삼륭물산,014970,조홍로,K,1156110001401,1288103148,경기도 파주시 월롱면 통일로644번길 35,www.srpack.com,,02-499-0091,032-321-1851,17223,19800825,12
00165103,(주)푸드웰,FOODWELL CORPORATION,푸드웰,005670,"성기준, 성민겸",K,1701110001628,5028100145,대구광역시 달서구 성서서로 121 -,www.foodwell.com,,053-980-3320,053-982-1240,1030,19680809,12
00156150,(주)하이트론씨스템즈,HITRON SYSTEMS INC,하이트론씨스템즈,019490,임정훈(단독대표),Y,1243110017841,3128106094,경기도 안성시 미양면 마산길 99-13 -,www.hitron.co.kr,,031-670-9100,0316709099,265,19861110,12
00579139,한국맥널티(주),"Mcnulty Korea Co., Ltd",한국맥널티,222980,이은정,K,1101111495971,2148620763,충청남도 천안시 서북구 성환읍 연암율금로 42,www.mcnultykorea.co.kr,,031-376-1383,031-946-1431,10791,19971219,12
00186452,(주)광무,"Kwangmu Co.,Ltd.",광무,029480,이상연,K,1101110779152,2208110756,"서울특별시 서초구 남부순환로 2634-27 나동 1,4층 (양재동, 성원빌딩)",www.kdccorp.co.kr,,02-3459-0500,0234590539,26410,19910527,12
00162221,(주)한양,hanyang corporation,한양,,김형일,E,1101110144347,1108114611,"인천광역시 남동구 미래로 14 201(구월동, 일류빌딩)",www.hycorp.co.kr,,02-721-8450,02-721-8598,41221,19730419,12
00959229,(주)세종메디칼,"SEJONG MEDICAL Co.Ltd.,",세종메디칼,258830,"윤병학, 김병성 (각자 대표이사)",K,2849110088798,1418120572,경기도 파주시 신촌2로 11,www.sejongmedical.com,,031-945-8191,0319458190,27199,20100803,12
00561866,(주)락앤락,"LOCK&LOCK CO.,LTD.",락앤락,115390,이재호,Y,1648110035647,3128180212,경기도 안성시 원곡면 만세로 1260 -,-,,02-520-9539,02-520-9595,22299,20051229,12
00250614,삼영엠텍(주),SAMYOUNG M-TEK C0. LTD.,삼영엠텍,054540,강문식,K,1943110005149,6088127893,경상남도 함안군 칠서면 삼칠로 631-35,www.symtek.co.kr,,055-589-7000,055-586-0080,2511,19970129,12
01335143,주식회사 로킷헬스케어,ROKIT HEALTHCARE Inc.,로킷헬스케어,,유석환,E,1101114780072,1198651995,"서울특별시 금천구 디지털로10길 9 (가산동, 현대시티아울렛가산점) 12층",https://rokithealthcare.com/,,02-1899-7296,02-865-0182,21300,20120120,12
00660033,(주)씨엔플러스,"CNPLUS Co., Ltd.",씨엔플러스,115530,정상옥,K,1201110330796,1318182038,경기도 시흥시 시화벤처로 305 B동(정왕동),www.icnplus.com,,032-813-0970,032-813-0977,262,20031110,12
00442145,(주)아바코,"AVACOCO.,LTD.",아바코,083930,김광현,K,1701110166737,5038143827,대구 달서구 월암동 1107번지,www.avaco.co.kr,,053-583-8150,053-588-9209,29272,20000116,12
01276026,(주)지놈앤컴퍼니,Genome&Company,지놈앤컴퍼니,314130,"배지수, 박한수, 서영진 (각자 대표이사)",K,1341110422240,6278700257,"경기도 성남시 분당구 판교로255번길 35, B동 8층(삼평동, 판교실리콘파크)",genomecom.co.kr,,031-628-0150,070-8673-2440,211,20150924,12
00962223,지니언스(주),"GENIANS, INC.",지니언스,263860,이동범,K,1311110131159,1298180148,"경기도 안양시 동안구 벌말로 66 12층 A-F(관양동,평촌역 하이필드)",www.genians.co.kr/,,031-8084-9770,070-4332-1683,58221,20050106,12
00231664,우리기술투자(주),"Woori Technology Investment Co., Ltd",우리기술투자,041190,이정훈,K,1601110058887,3148117637,"서울특별시 강남구 테헤란로 528 12층(대치동, 슈페리어타워)",www.wooricapital.co.kr,,02-2008-3100,02-2008-3123,6491,19961218,12
00415558,대지개발(주),Yangpyung Country Club,대지개발,,문병근,E,1343110003872,1328134086,"경기도 양평군 지평면 대평평장길 113-8 (대평리, 양평TPC골프클럽)",,,031-772-3000,031-773-8925,91121,20000104,12
01187148,(주)케어랩스,"Carelabs Co.,Ltd",케어랩스,263700,박경득,K,1201110607278,2208836643,서울특별시 강남구 역삼로2길 16 S타워 11층,carelabs.co.kr,,02-6929-2340,02-6929-2341,713,20120410,12
00435969,(주)인피니트헬스케어,"INFINITT Healthcare Co., Ltd.",인피니트헬스케어,071200,"홍기태,김동욱",K,1101112683179,1208646702,서울특별시 구로구  디지털로34길 27 대륭포스트타워3차 12층,infinitt.com,,02-2194-1600,02-2194-1699,582,20021230,12
00135166,(주)삼흥,SamHeung.Co.,삼흥,,김효석,E,1345110000220,1358105071,경기도 용인시 기흥구 중부대로 495 (구갈동),www.suwoncc.co.kr,,031-281-6613,031-281-6620,91121,19730926,12
00332927,(주)제이에스코퍼레이션,JS Corporation,제이에스코퍼레이션,194370,홍재성,Y,1101110554992,2198103482,서울특별시 송파구 위례성대로 138 (방이동),www.jskor.com,www.jskor.com,02-2040-3400,02-2040-3429,15121,19880201,12
